amazon-order-id	purchase-date	order-status	fulfillment-channel	sku	asin	product-name	quantity	currency	item-price	item-tax	shipping-price	ship-city	ship-state	ship-postal-code	ship-country
263-5690693-8743823	2025-10-17T04:27:06+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B064633763	Caramel Concentrate 6oz	1	USD	27.71	1.82	0.0	East Johnmouth	MD	40817	US
455-7739238-2514302	2025-10-04T05:54:29+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B077553449	Vanilla Concentrate 6oz	1	USD	24.44	2.19	3.99	Bradleyton	NJ	93516	US
971-3679593-5628885	2025-12-17T02:01:24+00:00	Shipped	Amazon	JAVY-START	B066285459	Starter Kit	2	USD	86.2	7.32	5.99	Schmittstad	LA	28523	US
369-2859697-6953073	2025-12-03T05:01:21+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B066415704	Mocha Concentrate 6oz	1	USD	27.24	2.02	0.0	Lake Lisamouth	LA	76984	US
862-3532632-5016438	2025-12-13T04:58:01+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B082484833	Original Concentrate 6oz	1	USD	26.21	1.58	3.99	West Jenniferville	FL	75561	US
306-6498959-5942974	2025-08-31T12:44:08+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B039401323	Vanilla Concentrate 18oz	1	USD	62.37	5.61	3.99	Port Dawnhaven	MO	84023	US
241-5867424-1805731	2025-10-12T19:59:23+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B061169542	Original Concentrate 6oz	1	USD	23.53	2.04	5.99	Grahamport	CA	94676	US
145-6296888-3623726	2025-10-01T11:35:32+00:00	Shipped	Merchant	JAVY-ORIG-18OZ	B030839788	Original Concentrate 18oz	1	USD	54.77	4.14	0.0	Carpenterchester	CO	43767	US
213-2800353-7907309	2025-12-27T15:03:10+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B080418974	Vanilla Concentrate 18oz	2	USD	125.46	12.17	0.0	Mcclureside	MN	31309	US
720-7607808-6869740	2025-11-03T08:39:32+00:00	Shipped	Amazon	JAVY-MUG	B044649409	Travel Mug	2	USD	39.52	3.86	3.99	West Jennifer	NY	65368	US
922-2454960-2156677	2025-09-18T22:12:24+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B047948797	Mocha Concentrate 18oz	1	USD	55.99	3.6	0.0	Courtneyside	MI	60794	US
401-3377433-8217851	2025-07-10T07:03:14+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B024620568	Mocha Concentrate 6oz	1	USD	27.32	2.69	0.0	Paynetown	AL	49555	US
760-2293828-7862881	2025-10-30T11:25:35+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B020219266	Caramel Concentrate 6oz	1	USD	25.84	1.84	0.0	Williamsburgh	OK	32336	US
490-2609428-5769193	2025-07-18T05:43:39+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B027964835	Mocha Concentrate 6oz	1	USD	24.36	1.95	5.99	Abbottland	MA	71550	US
214-8169650-6113383	2025-12-29T15:12:00+00:00	Shipped	Merchant	JAVY-VAN-18OZ	B088118449	Vanilla Concentrate 18oz	1	USD	61.03	4.25	5.99	Johntown	CO	84700	US
922-8108762-5963335	2025-12-18T17:17:12+00:00	Shipped	Amazon	JAVY-MUG	B072579777	Travel Mug	1	USD	20.06	1.83	3.99	New Jacobtown	NY	79599	US
981-8625045-4305201	2025-12-12T11:47:51+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B020793004	Original Concentrate 6oz	1	USD	24.86	2.04	5.99	Ryanbury	TN	28945	US
121-3099123-4802892	2025-05-14T02:12:41+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B048126214	Decaf Concentrate 6oz	1	USD	28.85	2.35	5.99	Port Lisa	SC	90967	US
691-8563799-7597943	2025-11-16T06:49:52+00:00	Shipped	Merchant	JAVY-CAR-18OZ	B074739950	Caramel Concentrate 18oz	1	USD	57.44	3.19	0.0	Lewisberg	TN	28069	US
542-2807187-8401874	2025-05-08T08:02:37+00:00	Shipped	Merchant	JAVY-MUG	B017845824	Travel Mug	2	USD	36.66	3.3	3.99	Robertston	OR	24886	US
203-7423250-4063483	2025-06-05T03:02:37+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B042064560	Mocha Concentrate 6oz	2	USD	56.36	5.61	5.99	West John	KY	21979	US
312-9256566-4346220	2025-03-26T05:24:59+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B015997299	Mocha Concentrate 6oz	1	USD	26.38	2.31	0.0	Donovanmouth	FL	49792	US
261-8081714-8695127	2025-06-18T22:39:28+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B031163557	Vanilla Concentrate 18oz	1	USD	57.79	5.68	0.0	West Frederick	KY	62550	US
701-5287192-6985595	2025-09-18T06:43:49+00:00	Shipped	Amazon	JAVY-MUG	B062791055	Travel Mug	1	USD	19.14	0.96	5.99	New Sarah	TX	21400	US
305-1840166-1529453	2025-05-06T17:21:57+00:00	Shipped	Merchant	JAVY-VAN-18OZ	B030335793	Vanilla Concentrate 18oz	1	USD	60.24	4.88	0.0	Lake Amanda	NJ	44822	US
887-7456988-6812672	2025-11-28T23:03:01+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B078128910	Caramel Concentrate 6oz	1	USD	26.23	2.15	0.0	North Derrick	PA	90417	US
247-1021398-7351284	2025-09-01T06:58:18+00:00	Shipped	Amazon	JAVY-START	B066071167	Starter Kit	2	USD	87.28	8.01	3.99	North Barbara	NC	33447	US
777-3027565-9203105	2025-07-16T20:50:01+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B078107838	Original Concentrate 6oz	1	USD	22.79	1.58	3.99	North Rodneyborough	NC	30379	US
718-1037905-2611475	2025-04-29T12:51:23+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B030551138	Mocha Concentrate 6oz	1	USD	26.5	2.26	0.0	New Joshua	AZ	18628	US
984-2056311-1462630	2025-12-28T01:34:24+00:00	Cancelled	Amazon	JAVY-VAN-6OZ	B086990436	Vanilla Concentrate 6oz	1	USD	24.38	2.23	5.99	West Troy	WA	09754	US
642-2204950-5464426	2025-04-18T06:57:18+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B086023172	Decaf Concentrate 6oz	1	USD	29.32	2.92	3.99	New Albert	CA	88668	US
391-2894148-8836580	2025-10-10T06:19:19+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B088342332	Vanilla Concentrate 18oz	1	USD	61.62	3.77	0.0	Riveramouth	FL	11524	US
791-9108135-7452084	2025-12-20T11:00:07+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B071678495	Decaf Concentrate 6oz	1	USD	25.76	1.29	5.99	Meganmouth	SC	17125	US
993-6569801-2269944	2025-03-22T15:43:02+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B078529502	Caramel Concentrate 6oz	1	USD	27.71	1.76	5.99	Brownmouth	CA	42916	US
715-2383336-5078117	2025-02-22T15:53:11+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B040503306	Original Concentrate 6oz	1	USD	26.18	1.77	3.99	Carrollland	LA	26943	US
503-6890103-7897654	2025-02-25T17:28:56+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B051908814	Original Concentrate 18oz	1	USD	51.76	4.4	5.99	North Anthony	CA	94429	US
924-4133354-3677814	2025-02-04T21:36:22+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B021506268	Caramel Concentrate 6oz	1	USD	27.09	2.36	3.99	Kramerbury	SC	28477	US
231-3252796-1883833	2025-11-19T20:11:44+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B032550889	Mocha Concentrate 6oz	1	USD	25.85	1.54	5.99	East Kiara	MO	57189	US
221-5943026-4680527	2025-05-29T10:44:37+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B078685384	Original Concentrate 6oz	1	USD	22.92	2.04	0.0	East Trevor	TX	61769	US
523-2910336-8581333	2025-03-17T20:02:35+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B030072957	Original Concentrate 6oz	1	USD	24.34	1.59	0.0	Robinsonland	SC	54786	US
807-7005885-8789247	2025-12-05T01:56:57+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B074354434	Original Concentrate 18oz	2	USD	104.98	7.83	0.0	South Richardport	CA	96198	US
101-5391977-8221964	2025-11-24T18:10:38+00:00	Shipped	Amazon	JAVY-START	B068722361	Starter Kit	2	USD	89.28	8.43	0.0	Johnsonmouth	CT	00953	US
152-4037858-8233083	2025-02-03T20:14:30+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B049254693	Vanilla Concentrate 18oz	2	USD	109.64	6.31	5.99	New Michael	TX	31701	US
199-1277750-9967438	2025-02-26T05:26:10+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B095540193	Mocha Concentrate 18oz	1	USD	61.5	4.01	0.0	Salinasmouth	FL	81026	US
951-5281614-2115495	2025-02-19T07:34:51+00:00	Shipped	Merchant	JAVY-DEC-18OZ	B074660894	Decaf Concentrate 18oz	1	USD	59.03	3.45	0.0	Gavinhaven	WI	40377	US
246-9715459-8916748	2025-11-03T07:37:29+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B078110808	Mocha Concentrate 18oz	1	USD	62.36	4.06	0.0	Lake Keith	TX	95911	US
859-1115426-1235700	2025-07-13T16:57:01+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B014623117	Mocha Concentrate 6oz	1	USD	27.02	2.53	5.99	Lake Thomasport	MA	95911	US
252-7259535-5124840	2025-09-15T16:50:23+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B026446973	Decaf Concentrate 6oz	1	USD	27.78	2.71	0.0	East Rachaelview	MI	02926	US
356-6622406-3037536	2025-11-15T20:41:16+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B084680005	Vanilla Concentrate 18oz	1	USD	56.52	3.32	5.99	Kennedystad	TX	66867	US
109-9816670-9807780	2025-09-12T10:58:04+00:00	Cancelled	Amazon	JAVY-CAR-6OZ	B042667602	Caramel Concentrate 6oz	1	USD	24.71	1.57	3.99	South Shawn	MA	18552	US
987-8270479-5822076	2025-02-20T20:50:50+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B076897425	Vanilla Concentrate 18oz	1	USD	54.09	3.38	3.99	Ashleytown	NJ	56822	US
221-8548846-8295976	2025-05-31T16:48:35+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B025888382	Vanilla Concentrate 18oz	1	USD	55.16	2.79	5.99	North Megan	NY	32628	US
682-9058734-5285730	2025-11-05T03:38:33+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B056299483	Vanilla Concentrate 6oz	3	USD	79.92	7.22	5.99	Leehaven	FL	87317	US
217-1316954-9279488	2025-09-03T12:18:39+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B013352340	Vanilla Concentrate 6oz	1	USD	25.42	2.38	0.0	Cynthiafurt	MD	34890	US
922-1229433-2922640	2025-05-31T13:04:54+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B072282268	Vanilla Concentrate 6oz	3	USD	79.17	4.6	3.99	Danielport	NJ	75693	US
766-5973412-9180731	2025-02-07T01:24:45+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B031727977	Caramel Concentrate 18oz	1	USD	54.21	4.24	0.0	Adamsfort	CO	85132	US
716-7061849-2903366	2025-10-31T06:21:42+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B034615225	Original Concentrate 18oz	2	USD	113.88	6.81	0.0	North Alexandra	NC	29020	US
226-8020153-9326217	2025-04-19T07:22:22+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B040868255	Decaf Concentrate 18oz	1	USD	62.9	5.54	3.99	Goodmanside	IL	93308	US
661-5580046-3377614	2025-12-16T03:32:32+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B090411058	Original Concentrate 6oz	1	USD	23.9	1.62	0.0	Meganland	VA	34276	US
994-4408751-5468465	2025-11-06T16:16:01+00:00	Shipped	Merchant	JAVY-START	B079491892	Starter Kit	1	USD	43.2	2.16	3.99	Johnsonmouth	MI	41602	US
448-4636835-3709989	2025-12-19T23:19:09+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B075679779	Vanilla Concentrate 18oz	2	USD	112.16	9.24	5.99	Port Julianborough	NY	19234	US
844-4172475-1286643	2025-03-21T06:36:34+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B099334889	Original Concentrate 6oz	1	USD	22.6	2.13	0.0	Hamptonchester	MA	39376	US
851-1799824-2278757	2025-03-14T21:07:26+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B046332939	Mocha Concentrate 6oz	2	USD	53.3	5.13	3.99	East David	AL	29655	US
653-1538123-7060807	2025-12-23T13:37:21+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B026232881	Original Concentrate 6oz	1	USD	25.56	1.73	0.0	Patriciaville	GA	17640	US
951-5920390-2072919	2025-07-17T09:37:29+00:00	Shipped	Merchant	JAVY-ORIG-18OZ	B066690864	Original Concentrate 18oz	1	USD	57.6	5.25	0.0	East Jennifershire	GA	92761	US
997-4083096-4742442	2025-06-28T21:00:52+00:00	Shipped	Amazon	JAVY-MUG	B033397229	Travel Mug	1	USD	20.17	1.12	5.99	Lake Michelleville	CT	43695	US
932-6411209-2244809	2025-12-19T02:15:01+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B087161543	Mocha Concentrate 6oz	1	USD	26.76	2.67	5.99	Annamouth	MA	30382	US
243-5080333-4639503	2025-06-02T22:21:24+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B045690844	Vanilla Concentrate 6oz	2	USD	53.26	4.07	5.99	Allenland	IN	24415	US
980-5593840-6450136	2025-03-26T20:24:51+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B015614981	Caramel Concentrate 6oz	2	USD	50.68	3.16	0.0	Kimburgh	OH	18519	US
490-7795198-3543040	2025-04-01T08:29:06+00:00	Shipped	Amazon	JAVY-VARIETY	B080639939	Variety Pack	1	USD	46.32	4.42	5.99	Port Brittany	NY	70107	US
112-1065370-2822189	2025-11-26T02:37:18+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B023115816	Caramel Concentrate 6oz	1	USD	24.83	2.15	3.99	Sheilaport	TN	23127	US
766-4966235-8559538	2025-04-12T13:52:26+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B059308651	Original Concentrate 6oz	1	USD	23.47	2.26	5.99	West Raymond	LA	60937	US
428-6897591-5408070	2025-02-08T11:15:55+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B017568884	Original Concentrate 18oz	1	USD	50.75	3.56	0.0	Brownhaven	UT	66192	US
193-3585930-7385420	2025-09-10T18:00:36+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B017612531	Original Concentrate 18oz	1	USD	54.07	3.71	3.99	East Jamie	OK	69426	US
511-6622956-8293571	2025-01-31T16:38:51+00:00	Shipped	Merchant	JAVY-VAN-6OZ	B085975982	Vanilla Concentrate 6oz	1	USD	26.57	1.83	5.99	Brownside	CT	38528	US
998-2115633-3691735	2025-11-15T11:23:27+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B094411001	Original Concentrate 6oz	2	USD	52.36	4.93	0.0	South Alexafurt	CA	91927	US
707-5535156-3863250	2025-02-01T15:27:10+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B013280981	Original Concentrate 6oz	1	USD	22.9	1.44	0.0	Lake Jamesview	GA	75937	US
789-7030663-8771600	2025-07-05T09:55:05+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B071332251	Mocha Concentrate 18oz	1	USD	55.89	3.38	5.99	Richardmouth	PA	98489	US
499-2152501-9407689	2025-04-16T03:40:13+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B031885282	Vanilla Concentrate 6oz	2	USD	52.6	4.92	3.99	Petermouth	OK	68044	US
431-6713841-3011982	2025-05-11T07:51:20+00:00	Pending	Amazon	JAVY-ORIG-6OZ	B041579206	Original Concentrate 6oz	1	USD	23.58	1.33	3.99	Parksview	TN	74867	US
874-7784429-1546588	2025-01-18T16:18:35+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B016684973	Vanilla Concentrate 6oz	2	USD	49.54	4.48	5.99	Leeside	AL	32147	US
354-9336345-6569331	2025-08-22T12:37:12+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B037122582	Caramel Concentrate 6oz	1	USD	24.49	1.23	3.99	Port Christinemouth	MO	20707	US
455-1113205-6379149	2025-08-17T09:21:17+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B073634251	Caramel Concentrate 18oz	2	USD	111.24	10.27	3.99	South Linda	TX	07145	US
462-7650223-4949586	2025-06-17T01:38:35+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B045143561	Original Concentrate 6oz	1	USD	22.86	1.67	3.99	New Nicolechester	IL	11468	US
382-3976448-6696901	2025-09-22T01:07:58+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B013869188	Caramel Concentrate 6oz	1	USD	26.02	2.44	0.0	Moralestown	PA	13471	US
743-5827041-7525628	2025-04-10T18:33:02+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B051593967	Vanilla Concentrate 18oz	1	USD	62.15	5.8	0.0	Morrismouth	AZ	96505	US
482-6423060-9270756	2025-08-14T12:55:03+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B039800966	Original Concentrate 18oz	1	USD	55.44	3.93	0.0	Cohenchester	OH	36910	US
175-3609331-2248378	2025-03-20T20:50:13+00:00	Pending	Amazon	JAVY-MOC-18OZ	B083568190	Mocha Concentrate 18oz	3	USD	165.15	9.84	5.99	Victorhaven	TN	52745	US
901-9665768-2578141	2025-01-02T14:47:31+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B078362367	Caramel Concentrate 18oz	2	USD	117.92	10.98	3.99	Markstad	AZ	65189	US
190-8273621-6376144	2025-09-10T06:52:12+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B015984714	Mocha Concentrate 18oz	1	USD	56.02	3.62	5.99	Coryburgh	KY	33893	US
304-4862285-5687632	2025-02-09T01:23:19+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B038812920	Caramel Concentrate 6oz	1	USD	26.73	1.67	3.99	Jordantown	MI	01398	US
112-2516043-6641380	2025-11-06T11:46:33+00:00	Shipped	Merchant	JAVY-CAR-18OZ	B014737076	Caramel Concentrate 18oz	1	USD	57.31	3.45	0.0	South Alexandriamouth	TX	68792	US
488-9991355-7688140	2025-03-04T23:38:08+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B082999324	Original Concentrate 6oz	1	USD	23.35	1.57	5.99	Stokesberg	TX	38665	US
485-2538224-6047704	2025-02-23T14:54:43+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B094480095	Decaf Concentrate 18oz	1	USD	58.0	2.91	3.99	West Charlesfurt	SC	46756	US
141-1895203-3997684	2025-10-03T02:01:32+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B089542843	Vanilla Concentrate 18oz	1	USD	56.47	3.55	5.99	Markberg	TN	23454	US
253-9248632-6683712	2025-05-13T08:08:23+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B065040907	Original Concentrate 6oz	1	USD	24.32	1.75	3.99	Michelleview	GA	09507	US
363-4212695-6157171	2025-05-08T06:31:12+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B033752353	Caramel Concentrate 6oz	1	USD	26.79	1.37	3.99	Fitzpatricktown	UT	19338	US
560-8754212-7299855	2025-01-26T02:51:08+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B049707710	Vanilla Concentrate 18oz	2	USD	115.14	8.47	3.99	East Allison	LA	70547	US
418-9409933-5815703	2025-04-04T04:46:32+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B093481251	Mocha Concentrate 6oz	3	USD	81.81	4.7	5.99	Smithbury	CO	42218	US
980-8933104-2446973	2025-04-22T23:56:18+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B094357216	Mocha Concentrate 6oz	1	USD	26.06	2.17	5.99	Camacholand	MD	59828	US
748-3562721-7439666	2025-10-19T19:41:04+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B010427861	Caramel Concentrate 18oz	1	USD	60.18	4.06	3.99	East Rickyton	MI	82055	US
147-9747304-8995944	2025-08-08T06:12:57+00:00	Shipped	Merchant	JAVY-MUG	B076601060	Travel Mug	1	USD	19.53	1.33	0.0	Lisaview	MO	20670	US
336-5658894-6135403	2025-01-20T14:40:42+00:00	Shipped	Amazon	JAVY-START	B055399463	Starter Kit	1	USD	43.12	2.71	3.99	New Dawn	TN	08465	US
172-7246755-3132535	2025-08-08T03:05:00+00:00	Shipped	Merchant	JAVY-DEC-6OZ	B081476708	Decaf Concentrate 6oz	1	USD	29.3	1.99	5.99	North Laura	MD	44119	US
674-9837903-7908484	2025-01-07T13:51:46+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B088606361	Mocha Concentrate 6oz	1	USD	26.53	1.42	5.99	New Cherylside	NY	29774	US
370-5801139-7066590	2025-05-06T05:20:46+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B038802146	Original Concentrate 18oz	1	USD	53.36	2.9	5.99	New Kimberlyview	OR	98373	US
592-4154468-1950420	2025-11-09T15:03:54+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B046759963	Vanilla Concentrate 6oz	2	USD	50.82	4.34	5.99	East Josephshire	NC	02089	US
225-8408677-4889008	2025-12-25T11:55:41+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B081227635	Original Concentrate 18oz	1	USD	50.05	3.48	3.99	Littlefort	MA	78669	US
175-8058237-7559723	2025-02-27T11:47:36+00:00	Shipped	Amazon	JAVY-VARIETY	B061927606	Variety Pack	1	USD	50.85	2.91	5.99	Parrishshire	MA	64330	US
216-9055907-2561037	2025-04-03T06:27:03+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B048121230	Mocha Concentrate 6oz	2	USD	55.4	5.44	5.99	Port Joseph	WI	20536	US
823-6324723-2364694	2025-05-31T03:36:25+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B079661877	Decaf Concentrate 18oz	1	USD	64.99	6.03	0.0	Danielstad	NC	51519	US
923-1227408-5583707	2025-05-08T16:47:51+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B094482371	Original Concentrate 6oz	1	USD	26.18	2.11	0.0	Alishaport	SC	42152	US
536-6522081-2338134	2025-09-19T17:50:37+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B054760722	Original Concentrate 6oz	1	USD	25.81	1.96	0.0	South Jamesfurt	MA	99039	US
797-3019769-8084540	2025-06-09T22:37:59+00:00	Pending	Amazon	JAVY-ORIG-6OZ	B083394111	Original Concentrate 6oz	1	USD	25.79	1.84	3.99	Evanshaven	CT	02357	US
282-1387895-4377369	2025-08-04T23:27:35+00:00	Shipped	Amazon	JAVY-VARIETY	B055253814	Variety Pack	1	USD	51.21	4.63	0.0	Tyronebury	MI	75610	US
476-1304072-7693534	2025-12-10T22:05:42+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B081818356	Caramel Concentrate 6oz	1	USD	25.67	2.15	3.99	Ericamouth	WA	77109	US
893-6375125-2958442	2025-07-09T16:03:35+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B052474893	Caramel Concentrate 6oz	1	USD	25.93	2.53	5.99	East Dianechester	SC	00643	US
305-5818879-4092888	2025-04-05T06:06:50+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B095238838	Caramel Concentrate 6oz	2	USD	53.54	2.93	0.0	Lake Christina	MA	35925	US
146-2783828-8087224	2025-09-27T11:29:01+00:00	Shipped	Merchant	JAVY-VAN-6OZ	B069743521	Vanilla Concentrate 6oz	1	USD	24.56	1.44	5.99	Lake Monica	TX	06306	US
145-4405834-2934235	2025-11-18T19:43:12+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B066706417	Decaf Concentrate 6oz	2	USD	53.68	4.56	0.0	North Michael	OK	70027	US
899-6988652-4406482	2025-03-19T05:09:22+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B068975448	Original Concentrate 18oz	1	USD	56.56	4.85	0.0	West Abigail	IL	80523	US
574-7184111-5600140	2025-11-26T01:27:25+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B073437105	Caramel Concentrate 6oz	1	USD	25.76	1.7	0.0	South Jamesport	MA	20629	US
574-7184111-5600140	2025-10-12T22:57:03+00:00	Shipped	Merchant	JAVY-VAN-18OZ	B087703201	Vanilla Concentrate 18oz	1	USD	61.37	5.79	3.99	East Colemouth	UT	87662	US
238-8481717-2414632	2025-10-16T04:37:19+00:00	Shipped	Amazon	JAVY-START	B014793584	Starter Kit	2	USD	86.78	6.61	0.0	Ruizside	WI	57751	US
270-9902792-3831179	2025-04-30T14:09:00+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B019273371	Caramel Concentrate 6oz	2	USD	53.14	3.83	0.0	Coxstad	CT	15401	US
277-5487678-5758752	2025-05-06T23:19:43+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B073317343	Original Concentrate 6oz	1	USD	26.07	2.47	3.99	Carlchester	CA	97207	US
288-6715585-5421053	2025-09-09T01:02:37+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B041833339	Original Concentrate 6oz	1	USD	24.7	2.4	0.0	Victoriahaven	NY	95087	US
207-6062829-4644563	2025-10-07T00:58:29+00:00	Cancelled	Merchant	JAVY-START	B095489496	Starter Kit	1	USD	45.53	2.58	3.99	East Adam	MO	68918	US
826-7653694-9698049	2025-05-29T19:34:51+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B068967523	Mocha Concentrate 18oz	1	USD	59.34	3.85	5.99	Port Catherine	KY	84568	US
275-7687298-5260876	2025-04-29T04:10:12+00:00	Shipped	Merchant	JAVY-VAN-6OZ	B049286087	Vanilla Concentrate 6oz	1	USD	25.52	2.22	3.99	Hortonview	OR	14397	US
920-6006915-1896584	2025-02-12T17:34:57+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B023491686	Vanilla Concentrate 18oz	2	USD	122.26	8.76	0.0	Moorebury	FL	22562	US
217-2763105-2698354	2025-03-21T08:45:54+00:00	Cancelled	Merchant	JAVY-ORIG-6OZ	B031875939	Original Concentrate 6oz	1	USD	23.98	1.93	5.99	Johnsonstad	WA	95209	US
377-8868053-4030033	2025-06-06T02:24:35+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B044475817	Original Concentrate 18oz	1	USD	52.62	4.19	3.99	Moranview	UT	22225	US
404-1070897-6771986	2025-03-19T11:47:57+00:00	Shipped	Amazon	JAVY-MUG	B033204419	Travel Mug	1	USD	20.1	1.13	3.99	Fisherfort	AL	38844	US
240-9255695-4500687	2025-10-26T14:58:50+00:00	Shipped	Amazon	JAVY-MUG	B069446810	Travel Mug	1	USD	19.7	1.12	0.0	North Melinda	WA	58625	US
175-2277962-8320592	2025-04-10T23:22:30+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B072216922	Original Concentrate 18oz	2	USD	110.5	6.07	0.0	Lake Aaron	FL	53304	US
547-7382323-6241297	2025-09-25T02:55:14+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B025371800	Decaf Concentrate 18oz	1	USD	56.79	3.67	3.99	Port Brittany	MD	86641	US
404-9211880-1952231	2025-11-08T23:16:09+00:00	Shipped	Amazon	JAVY-CBKIT	B066527468	Cold Brew Kit	1	USD	34.98	2.53	0.0	West Christopherhaven	SC	12340	US
